t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
5.2,37.377455694078286,35.3023426169313,20.93410265056097,-4.229838657548507,9.86607406246031,1.3636627673965538,29.648128989609013,40.632356122708295,20.0,25.311012861638922,43.12021136216692,20.0,-8.674087686125453,4.975627550823916,0.0
5.300000000000001,36.919376076750595,36.27018025891986,21.058186526894584,-4.931753689005296,9.490678777310922,1.1180147592757521,28.82960661439978,41.21715297210663,20.0,24.443604093026376,43.61777411724931,20.0,-8.771858843393794,4.801162269980637,0.0
5.4,36.392147282478106,37.200491811910645,21.15783129446262,-5.612822196444513,9.115552282504828,0.8748805920849938,27.999552780934426,41.78546350987086,20.0,23.566418208686997,44.097890344247375,20.0,-8.866121374081324,4.624776588243975,0.0
5.5,35.79797189276134,38.0933143106686,21.23334444392719,-6.2706855978908544,8.740897692654334,0.6353823972063888,27.15829949967911,42.33706041936325,20.0,22.679806071278865,44.56036800307177,20.0,-8.956837574432583,4.4465410575347875,0.0
5.6000000000000005,35.139330722577206,38.948603700914575,21.285125173930858,-6.90213780579176,8.36489011226509,0.40023220286694405,26.306183260729735,42.871723069174465,20.0,21.784122313835606,45.00502210882525,20.0,-9.043971159177069,4.266526969689153,0.0
5.7,34.41895424482587,39.766107040593965,21.313673558365426,-7.505391749235022,7.9851766813226845,0.17073548582442302,25.443544899220516,43.3892376013734,20.0,20.8797251979179,45.43167480579417,20.0,-9.127487276042388,4.084806327941735,0.0
5.800000000000001,33.639669706290775,40.54559092664153,21.319670712399446,-8.080299021466898,7.604501039628678,-0.05079240514405259,24.570729458994325,43.88939701704716,20.0,19.96697647031366,45.84015543858834,20.0,-9.207352519695675,3.901451818126773,0.0
5.9,32.80429626080675,41.28703183824578,21.304055775493318,-8.627169888213643,7.224317192456331,-0.2615063329785423,23.688086054589935,44.37200125909837,20.0,19.046241218344093,46.23030062040102,20.0,-9.283534945104108,3.7165367796029614,0.0
6.0,31.915641753560553,41.990586641100826,21.26804083903503,-9.145920256710326,6.846778864644537,-0.4587923961872111,22.795967731600605,44.83685729226464,20.0,18.117887723833682,46.60195429836131,20.0,-9.356004080313305,3.5301351759206767,0.0
6.1000000000000005,30.976528739175276,42.656363944054675,21.213098358980822,-9.636340030995198,6.468767194432488,-0.6400572048969632,21.894731325460842,45.283779180330875,20.0,17.182287315802352,46.95496781595338,20.0,-9.424730938635406,3.342321565235693,0.0
6.2,29.98986642313487,43.284089784742804,21.1409882208586,-10.096906289812885,6.085749619330095,-0.8021455575475004,20.98473731871675,45.71258816050063,20.0,16.23981422193881,47.28919997247695,20.0,-9.489688030243446,3.153171070488341,0.0
6.300000000000001,28.95865843010519,43.873209653614765,21.053831379713138,-10.527253570780736,5.696647758109056,-0.940991265361719,20.066349696837932,46.1231127148992,20.0,15.290845418914467,47.604517079525785,20.0,-9.550849373166912,2.9627593493545845,0.0
6.4,27.88593358976376,44.423007416763895,20.954208827310506,-10.927243236047884,5.299307504873526,-1.051459782690944,19.13993580262813,46.515188639178426,20.0,14.335760481597775,47.90079301446124,20.0,-9.608190503684089,2.7711625639840776,0.0
6.5,26.77475207509499,44.93265228458011,20.845280308140715,-11.29638705732745,4.893589851450767,-1.1271106007048588,18.205866189293037,46.88865910819631,20.0,13.374941431229367,48.17790927085965,20.0,-9.66168848610721,2.578457350536141,0.0
6.6000000000000005,25.62823236754833,45.401227821491,20.73092916234381,-11.634007093605797,4.47792088676699,-1.1599123152332456,17.264514472223873,47.24337473874467,20.0,12.408772582618646,48.435755005913265,20.0,-9.71132192195677,2.3847207885270194,0.0
6.7,24.449623032111283,45.82771872554568,20.615979801591934,-11.93817961513509,4.051897194326658,-1.13907489980424,16.31625717955626,47.57919364930074,20.0,11.437640390422969,48.67422708476597,20.0,-9.757070958520053,2.190030369998439,0.0
6.800000000000001,23.242507015540827,46.21112852598804,20.506561317756294,-12.204140716274049,3.6162988145204324,-1.0492947769085799,15.36147360156403,47.89598151677793,20.0,10.461933294570963,48.89323012176581,20.0,-9.798917296792506,1.9944639685218135,0.0
6.9,22.0111315056477,46.55074329556046,20.410812793243018,-12.423369481588475,3.1759965769280307,-0.8656757133569136,14.400545638948099,48.19361163025302,20.0,9.482041564891713,49.09267651861799,20.0,-9.836844198796726,1.798099808050182,0.0
7.0,20.769793825413764,46.85226836976581,20.33677024953764,-12.403384123090254,2.85450490717897,-0.615175160750663,13.433857650081297,48.47196494164888,20.0,8.49835714501204,49.27248649942301,20.0,-9.870836494277482,1.6010164316297448,0.0
